file_number,label,global_root,candidate_package,candidate_prefix,method,confidence,notes
0.11,INDEX,"^DD(""IX"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
0.2,DESTINATION,"^DIC(.2,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
0.31,KEY,"^DD(""KEY"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
0.4,PRINT TEMPLATE,^DIPT(,VA FILEMAN,DI,prefix,med,ns=DIPT matched prefix=DI
0.401,SORT TEMPLATE,^DIBT(,VA FILEMAN,DI,prefix,med,ns=DIBT matched prefix=DI
0.402,INPUT TEMPLATE,^DIE(,VA FILEMAN,DI,prefix,med,ns=DIE matched prefix=DI
0.403,FORM,"^DIST(.403,",VA FILEMAN,DI,prefix,med,ns=DIST matched prefix=DI
0.404,BLOCK,"^DIST(.404,",VA FILEMAN,DI,prefix,med,ns=DIST matched prefix=DI
0.44,FOREIGN FORMAT,"^DIST(.44,",VA FILEMAN,DI,prefix,med,ns=DIST matched prefix=DI
0.46,IMPORT TEMPLATE,"^DIST(.46,",VA FILEMAN,DI,prefix,med,ns=DIST matched prefix=DI
0.5,FUNCTION,"^DD(""FUNC"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
0.6,DD AUDIT,^DDA(,VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
0.7,MUMPS OPERATING SYSTEM,"^DD(""OS"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
0.81,DATA TYPE,"^DI(.81,",VA FILEMAN,DI,prefix,high,ns=DI matched prefix=DI
0.83,COMPILED ROUTINE,"^DI(.83,",VA FILEMAN,DI,prefix,high,ns=DI matched prefix=DI
0.84,DIALOG,"^DI(.84,",VA FILEMAN,DI,prefix,high,ns=DI matched prefix=DI
0.85,LANGUAGE,"^DI(.85,",VA FILEMAN,DI,prefix,high,ns=DI matched prefix=DI
0.86,DATA TYPE PROPERTY,"^DI(.86,",VA FILEMAN,DI,prefix,high,ns=DI matched prefix=DI
0.87,DATA TYPE METHOD,"^DI(.87,",VA FILEMAN,DI,prefix,high,ns=DI matched prefix=DI
0.9,META DATA DICTIONARY,^DDD(,VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.0,FILE,^DIC(,VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
1.1,AUDIT,^DIA(,VA FILEMAN,DI,prefix,med,ns=DIA matched prefix=DI
1.11,ARCHIVAL ACTIVITY,"^DIAR(1.11,",VA FILEMAN,DI,prefix,med,ns=DIAR matched prefix=DI
1.12,FILEGRAM HISTORY,"^DIAR(1.12,",VA FILEMAN,DI,prefix,med,ns=DIAR matched prefix=DI
1.13,FILEGRAM ERROR LOG,"^DIAR(1.13,",VA FILEMAN,DI,prefix,med,ns=DIAR matched prefix=DI
1.2,ALTERNATE EDITOR,"^DIST(1.2,",VA FILEMAN,DI,prefix,med,ns=DIST matched prefix=DI
1.5,ENTITY,^DDE(,VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.521,SQLI_SCHEMA,"^DMSQ(""S"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.52101,SQLI_KEY_WORD,"^DMSQ(""K"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.5211,SQLI_DATA_TYPE,"^DMSQ(""DT"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.5212,SQLI_DOMAIN,"^DMSQ(""DM"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.5213,SQLI_KEY_FORMAT,"^DMSQ(""KF"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.5214,SQLI_OUTPUT_FORMAT,"^DMSQ(""OF"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.5215,SQLI_TABLE,"^DMSQ(""T"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.5216,SQLI_TABLE_ELEMENT,"^DMSQ(""E"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.5217,SQLI_COLUMN,"^DMSQ(""C"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.5218,SQLI_PRIMARY_KEY,"^DMSQ(""P"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.5219,SQLI_FOREIGN_KEY,"^DMSQ(""F"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.52191,SQLI_ERROR_TEXT,"^DMSQ(""ET"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.52192,SQLI_ERROR_LOG,"^DMSQ(""EX"",",VA FILEMAN,DI,range_canonical,low,"canonical [0.0,1.9]"
1.6,POLICY,"^DIAC(1.6,",VA FILEMAN,DI,prefix,med,ns=DIAC matched prefix=DI
1.61,APPLICATION ACTION,"^DIAC(1.61,",VA FILEMAN,DI,prefix,med,ns=DIAC matched prefix=DI
1.62,POLICY FUNCTION,"^DIAC(1.62,",VA FILEMAN,DI,prefix,med,ns=DIAC matched prefix=DI
1.71,WORLD TIMEZONES,"^DIT(1.71,",VA FILEMAN,DI,prefix,med,ns=DIT matched prefix=DI
1.72,WORLD DAYLIGHT SAVINGS,"^DIT(1.72,",VA FILEMAN,DI,prefix,med,ns=DIT matched prefix=DI
3.077,ERROR TRAP SUMMARY,"^%ZTER(3.077,",UTILITIES,%Z,prefix,med,ns=%ZTER matched prefix=%Z
3.083,LOCKED IP or DEVICE,"^XUSEC(3,",KERNEL,XU,prefix,med,ns=XUSEC matched prefix=XU
3.084,FAILED SIGNON ATTEMPTS,"^XUSEC(4,",KERNEL,XU,prefix,med,ns=XUSEC matched prefix=XU
3.23,LINE/PORT ADDRESS,"^%ZIS(3.23,",UTILITIES,%Z,prefix,med,ns=%ZIS matched prefix=%Z
3.52,PRINT QUEUE JOB,"^%ZIS(3.52,",UTILITIES,%Z,prefix,med,ns=%ZIS matched prefix=%Z
4.001,MASTER FILE PARAMETERS,"^DIC(4.001,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
4.005,MD5 Signature,"^DIC(4.005,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
4.009,STANDARD TERMINOLOGY VERSION FILE,"^DIC(4.009,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
4.05,INSTITUTION ASSOCIATION TYPES,"^DIC(4.05,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
5.12,POSTAL CODE,"^XIP(5.12,",,,,,
5.13,COUNTY CODE,"^XIP(5.13,",,,,,
6.666,KERNEL PKI LOGS,"^XULOGS(6.666,",KERNEL,XU,prefix,med,ns=XULOGS matched prefix=XU
7.0,PROVIDER CLASS,"^DIC(7,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
7.1,SPECIALITY,"^DIC(7.1,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
9.9,PATCH MONITOR,"^XPD(9.9,",KIDS,XPD,prefix,high,ns=XPD matched prefix=XPD
9.95,PATCH MONITOR PARAMETER,"^XPD(9.95,",KIDS,XPD,prefix,high,ns=XPD matched prefix=XPD
10.2,ETHNICITY,"^DIC(10.2,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
10.3,RACE AND ETHNICITY COLLECTION METHOD,"^DIC(10.3,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
10.99,RACE MASTER,"^DGRAM(10.99,",REGISTRATION,DG,prefix,med,ns=DGRAM matched prefix=DG
11.99,MASTER MARITAL STATUS,"^DGMMS(11.99,",REGISTRATION,DG,prefix,med,ns=DGMMS matched prefix=DG
12.0,OCCUPATION,"^DIC(12,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
12.11,PATIENT CONTACT RELATION,"^DG(12.11,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
12.12,TELEPHONE COUNTRY CODE,"^DG(12.12,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
13.99,MASTER RELIGION,"^DGMR(13.99,",REGISTRATION,DG,prefix,med,ns=DGMR matched prefix=DG
14.4,TASKS,^%ZTSK(,UTILITIES,%Z,prefix,med,ns=%ZTSK matched prefix=%Z
14.71,TASKMAN MONITOR,"^%ZIS(14.71,",UTILITIES,%Z,prefix,med,ns=%ZIS matched prefix=%Z
14.72,TASKMAN SNAPSHOT,"^%ZIS(14.72,",UTILITIES,%Z,prefix,med,ns=%ZIS matched prefix=%Z
14.8,TASK SYNC FLAG,"^%ZISL(14.8,",UTILITIES,%Z,prefix,med,ns=%ZISL matched prefix=%Z
15.2,XDR MERGE PROCESS,"^VA(15.2,",VETERANS ADMINISTRATION,VA,prefix,high,ns=VA matched prefix=VA
15.3,XDR REPOINTED ENTRY,"^VA(15.3,",VETERANS ADMINISTRATION,VA,prefix,high,ns=VA matched prefix=VA
15.4,MERGE IMAGES,^XDRM(,KERNEL,XU,range_canonical,low,"canonical [10.0,19.999]"
17.9001,M-UNIT TEST GROUP,"^%ut(17.9001,",MASH UTILITIES,%u,prefix,med,ns=%ut matched prefix=%u
18.01,FOUNDATIONS SITE PARAMETERS,"^XOB(18.01,",KERNEL,XU,range_canonical,low,"canonical [10.0,19.999]"
18.02,WEB SERVICE,"^XOB(18.02,",KERNEL,XU,range_canonical,low,"canonical [10.0,19.999]"
18.03,VISTALINK LISTENER CONFIGURATION,"^XOB(18.03,",KERNEL,XU,range_canonical,low,"canonical [10.0,19.999]"
18.04,VISTALINK LISTENER STARTUP LOG,"^XOB(18.04,",KERNEL,XU,range_canonical,low,"canonical [10.0,19.999]"
18.05,VISTALINK MESSAGE TYPE,"^XOB(18.05,",KERNEL,XU,range_canonical,low,"canonical [10.0,19.999]"
18.12,WEB SERVER,"^XOB(18.12,",KERNEL,XU,range_canonical,low,"canonical [10.0,19.999]"
18.13,WEB SERVER LOOKUP KEY,"^XOB(18.13,",KERNEL,XU,range_canonical,low,"canonical [10.0,19.999]"
19.2,OPTION SCHEDULING,"^DIC(19.2,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
19.8,MENUMAN QUICK HELP,"^DIC(19.8,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
20.0,NAME COMPONENTS,"^VA(20,",VETERANS ADMINISTRATION,VA,prefix,high,ns=VA matched prefix=VA
20.11,EDUCATION,"^DIC(20.11,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
24.0,NON-VETERAN CLASS,"^DIC(24,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
25.11,HEALTH BENEFIT PLAN,"^DGHBP(25.11,",REGISTRATION,DG,prefix,med,ns=DGHBP matched prefix=DG
26.0,SEPARATION REASON,"^DIC(26,",VA FILEMAN,DI,prefix,med,ns=DIC matched prefix=DI
26.11,PRF LOCAL FLAG,"^DGPF(26.11,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
26.12,PRF LOCAL FLAG HISTORY,"^DGPF(26.12,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
26.13,PRF ASSIGNMENT,"^DGPF(26.13,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
26.14,PRF ASSIGNMENT HISTORY,"^DGPF(26.14,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
26.15,PRF NATIONAL FLAG,"^DGPF(26.15,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
26.16,PRF TYPE,"^DGPF(26.16,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
26.17,PRF HL7 TRANSMISSION LOG,"^DGPF(26.17,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
26.18,PRF PARAMETERS,"^DGPF(26.18,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
26.19,PRF HL7 QUERY LOG,"^DGPF(26.19,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
26.21,PRF HL7 EVENT,"^DGPF(26.21,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
26.22,PRF HL7 REQUEST LOG,"^DGPF(26.22,",REGISTRATION,DG,prefix,med,ns=DGPF matched prefix=DG
27.11,PATIENT ENROLLMENT,"^DGEN(27.11,",REGISTRATION,DG,prefix,med,ns=DGEN matched prefix=DG
27.12,ENROLLMENT QUERY LOG,"^DGEN(27.12,",REGISTRATION,DG,prefix,med,ns=DGEN matched prefix=DG
27.14,ENROLLMENT/ELIGIBILITY UPLOAD AUDIT,"^DGENA(27.14,",REGISTRATION,DG,prefix,med,ns=DGENA matched prefix=DG
27.15,ENROLLMENT STATUS,"^DGEN(27.15,",REGISTRATION,DG,prefix,med,ns=DGEN matched prefix=DG
27.16,ENROLLMENT GROUP THRESHOLD,"^DGEN(27.16,",REGISTRATION,DG,prefix,med,ns=DGEN matched prefix=DG
27.17,CATASTROPHIC DISABILITY REASONS,"^DGEN(27.17,",REGISTRATION,DG,prefix,med,ns=DGEN matched prefix=DG
27.18,PENSION AWARD REASONS,"^DG(27.18,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
28.11,NOSE AND THROAT RADIUM HISTORY,"^DGNT(28.11,",REGISTRATION,DG,prefix,med,ns=DGNT matched prefix=DG
29.11,MST HISTORY,"^DGMS(29.11,",REGISTRATION,DG,prefix,med,ns=DGMS matched prefix=DG
33.0,OTH ELIGIBILITY PATIENT,"^DGOTH(33,",REGISTRATION,DG,prefix,med,ns=DGOTH matched prefix=DG
33.1,PRESUMPTIVE PSYCHOSIS CATEGORY CHANGES,"^DGPP(33.1,",REGISTRATION,DG,prefix,med,ns=DGPP matched prefix=DG
33.3,COMPACT ACT TRANSACTION LOG,"^DGCOMP(33.3,",REGISTRATION,DG,prefix,med,ns=DGCOMP matched prefix=DG
35.1,SHARING AGREEMENT CATEGORY,"^DG(35.1,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
35.2,SHARING AGREEMENT SUB-CATEGORY,"^DG(35.2,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
39.4,ADT/HL7 TRANSMISSION,"^VAT(39.4,",VETERANS ADMINISTRATION,VA,prefix,med,ns=VAT matched prefix=VA
40.6,SD TELE HEALTH STOP CODE FILE,"^SD(40.6,",SCHEDULING,SD,prefix,high,ns=SD matched prefix=SD
41.2,DIALYSIS PATIENT,"^DG(41.2,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
41.41,PRE-REGISTRATION AUDIT,"^DGS(41.41,",REGISTRATION,DG,prefix,med,ns=DGS matched prefix=DG
41.42,PRE-REGISTRATION CALL LIST,"^DGS(41.42,",REGISTRATION,DG,prefix,med,ns=DGS matched prefix=DG
41.43,PRE-REGISTRATION CALL LOG,"^DGS(41.43,",REGISTRATION,DG,prefix,med,ns=DGS matched prefix=DG
42.8,AMIS 358,"^DGAM(358,",REGISTRATION,DG,prefix,med,ns=DGAM matched prefix=DG
44.3,SDAM DATA MAP,"^SDAM(44.3,",SCHEDULING,SD,prefix,med,ns=SDAM matched prefix=SD
44.9,SCHEDULING ARCHIVE,"^SD(44.9,",SCHEDULING,SD,prefix,high,ns=SD matched prefix=SD
45.00046,PTF SITE PARAMETERS,"^DIZ(45.00046,",VA FILEMAN,DI,prefix,med,ns=DIZ matched prefix=DI
46.0,INPATIENT CPT CODE,"^DGCPT(46,",REGISTRATION,DG,prefix,med,ns=DGCPT matched prefix=DG
46.1,INPATIENT POV,"^DGICD9(46.1,",REGISTRATION,DG,prefix,med,ns=DGICD9 matched prefix=DG
46.11,RAI MDS MONITOR,"^DGRU(46.11,",REGISTRATION,DG,prefix,med,ns=DGRU matched prefix=DG
46.12,RAI MDS WARD TRANSLATION,"^DGRU(46.12,",REGISTRATION,DG,prefix,med,ns=DGRU matched prefix=DG
46.13,RAI MDS ROOM-BED TRANSLATION,"^DGRU(46.13,",REGISTRATION,DG,prefix,med,ns=DGRU matched prefix=DG
46.14,RAI MDS ASIH PATIENT,"^DGRU(46.14,",REGISTRATION,DG,prefix,med,ns=DGRU matched prefix=DG
46.3,DG VAS QUEUE,^DGAUDIT(,REGISTRATION,DG,prefix,med,ns=DGAUDIT matched prefix=DG
46.4,DG VAS EXPORT,^DGAUDIT1(,REGISTRATION,DG,prefix,med,ns=DGAUDIT1 matched prefix=DG
46.5,DG VAS CONFIG,^DGAUDIT2(,REGISTRATION,DG,prefix,med,ns=DGAUDIT2 matched prefix=DG
47.75,SUPPORTING DOCUMENTATION TYPES,"^DG(47.75,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
47.76,SOURCE OF NOTIFICATIONS,"^DG(47.76,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
47.761,SOURCE OF NOTIFICATION BUSINESS RULES,"^DG(47.761,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
47.77,SEXUAL ORIENTATION TYPES,"^DG(47.77,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
47.78,PRONOUN TYPES,"^DG(47.78,",REGISTRATION,DG,prefix,high,ns=DG matched prefix=DG
50.60699,MASTER DOSAGE FORM,"^PSMDF(50.60699,",PHARMACY,PS,prefix,med,ns=PSMDF matched prefix=PS
50.621,PMI-ENGLISH,"^PS(50.621,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
50.622,PMI-SPANISH,"^PS(50.622,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
50.623,PMI MAP-ENGLISH,"^PS(50.623,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
50.624,PMI MAP-SPANISH,"^PS(50.624,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
50.625,WARNING LABEL-ENGLISH,"^PS(50.625,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
50.626,WARNING LABEL-SPANISH,"^PS(50.626,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
50.627,WARNING LABEL MAP,"^PS(50.627,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
50.64,VA DISPENSE UNIT,"^PSNDF(50.64,",NATIONAL DRUG FILE,PSN,prefix,med,ns=PSNDF matched prefix=PSN
50.67,NDC/UPN,"^PSNDF(50.67,",NATIONAL DRUG FILE,PSN,prefix,med,ns=PSNDF matched prefix=PSN
50.68,VA PRODUCT,"^PSNDF(50.68,",NATIONAL DRUG FILE,PSN,prefix,med,ns=PSNDF matched prefix=PSN
50.7,PHARMACY ORDERABLE ITEM,"^PS(50.7,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
51.23,STANDARD MEDICATION ROUTES,"^PS(51.23,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
51.24,DOSE UNITS,"^PS(51.24,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
51.25,DOSE UNIT CONVERSION,"^PS(51.25,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
51.26,PHARMACOGENOMIC GENES,"^PS(51.26,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
51.28,PHARMACOGENOMIC PHENOTYPES,"^PS(51.28,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
51.29,PHARMACOGENOMIC EMAIL LOG,"^PS(51.29,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
51.7,DRUG TEXT,"^PS(51.7,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.09,REMOTE PRESCRIPTION LOG,"^PSRXR(52.09,",PHARMACY,PS,prefix,med,ns=PSRXR matched prefix=PS
52.35,ERX HOLDING QUEUE PREFERENCES,"^PS(52.35,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.43,PRESCRIPTION REFILL REQUEST,"^PS(52.43,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.444,PHARMACY TELEPHONE REFILLS,"^PS(52.444,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.45,ERX SERVICE REASON CODES,"^PS(52.45,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.46,ERX EXTERNAL PATIENT,"^PS(52.46,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.47,ERX EXTERNAL PHARMACY,"^PS(52.47,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.48,ERX EXTERNAL PERSON,"^PS(52.48,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.49,ERX HOLDING QUEUE,"^PS(52.49,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.51,PHARMACY EXTERNAL INTERFACE,"^PS(52.51,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.53,PHARMACY AUTOMATED DISPENSING DEVICES,"^PS(52.53,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.54,CLOZAPINE OVERRIDE REASONS,"^PS(52.54,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.75,IV MEDICATION ORDERS DC'D,"^PS(52.75,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.85,EPHARMACY MEDICATION PROFILE PREFERENCES,"^PS(52.85,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.86,EPHARMACY SITE PARAMETERS,"^PS(52.86,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.87,PSO AUDIT LOG,"^PS(52.87,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.91,TPB ELIGIBILITY,"^PS(52.91,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
52.92,TPB INSTITUTION LETTERS,"^PS(52.92,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
53.46,CLINIC DEFINITION,"^PS(53.46,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
53.47,INFUSION INSTRUCTIONS,"^PS(53.47,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
53.66,BCMA IV PARAMETERS,"^PSB(53.66,",BAR CODE MED ADMIN,PSB,prefix,high,ns=PSB matched prefix=PSB
53.68,BCMA MISSING DOSE REQUEST,"^PSB(53.68,",BAR CODE MED ADMIN,PSB,prefix,high,ns=PSB matched prefix=PSB
53.69,BCMA REPORT REQUEST,"^PSB(53.69,",BAR CODE MED ADMIN,PSB,prefix,high,ns=PSB matched prefix=PSB
53.7,BCMA BACKUP DATA,"^ALPB(53.7,",PHARMACY,PS,range_canonical,low,"canonical [50.0,59.999]"
53.71,BCMA BACKUP PARAMETERS,"^ALPB(53.71,",PHARMACY,PS,range_canonical,low,"canonical [50.0,59.999]"
53.77,BCMA UNABLE TO SCAN LOG,"^PSB(53.77,",BAR CODE MED ADMIN,PSB,prefix,high,ns=PSB matched prefix=PSB
53.78,BCMA MEDICATION VARIANCE LOG,"^PSB(53.78,",BAR CODE MED ADMIN,PSB,prefix,high,ns=PSB matched prefix=PSB
53.79,BCMA MEDICATION LOG,"^PSB(53.79,",BAR CODE MED ADMIN,PSB,prefix,high,ns=PSB matched prefix=PSB
53.8,CLOZAPINE MEDICATION OVERRIDES,"^PS(53.8,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
57.23,PPS-N UPDATE CONTROL,"^PS(57.23,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
57.8,CLINIC GROUP,"^PS(57.8,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.35,RETURN DRUG,"^PSD(58.35,",CONTROLLED SUBSTANCES,PSD,prefix,high,ns=PSD matched prefix=PSD
58.36,RETURN DRUG CONTRACTOR,"^PSD(58.36,",CONTROLLED SUBSTANCES,PSD,prefix,high,ns=PSD matched prefix=PSD
58.4,SPMP ASAP RECORD DEFINITION,"^PS(58.4,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.41,SPMP STATE PARAMETERS,"^PS(58.41,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.42,SPMP EXPORT BATCH,"^PS(58.42,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.6,PADE INBOUND TRANSACTIONS,"^PS(58.6,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.601,PADE INVENTORY SYSTEM,"^PS(58.601,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.63,PADE DISPENSING DEVICE,"^PS(58.63,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.64,PADE USER,"^PS(58.64,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.7,PADE SYSTEM SETUP,"^PS(58.7,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.71,PADE SEND AREA,"^PS(58.71,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.72,PADE OUTBOUND MESSAGES,"^PS(58.72,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
58.811,DRUG ACCOUNTABILITY ORDER,"^PSD(58.811,",CONTROLLED SUBSTANCES,PSD,prefix,high,ns=PSD matched prefix=PSD
58.812,DA UPLOAD,"^PSD(58.812,",CONTROLLED SUBSTANCES,PSD,prefix,high,ns=PSD matched prefix=PSD
59.73,VENDOR DISABLE/ENABLE,"^PS(59.73,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
59.74,VENDOR INTERFACE DATA,"^PS(59.74,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
59.8,OUTPATIENT CLINIC SORT GROUP,"^PS(59.8,",PHARMACY,PS,prefix,high,ns=PS matched prefix=PS
61.38,MICRO INSTRUMENT SET-UP,"^LAB(61.38,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAB matched prefix=LA
61.39,LABORATORY INSTRUMENT CODE,"^LAB(61.39,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAB matched prefix=LA
62.47,LAB CODE MAPPING,"^LAB(62.47,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAB matched prefix=LA
62.487,FOREIGN INTERFACE,"^LAB(62.487,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAB matched prefix=LA
62.8,LAB SHIPPING MANIFEST,"^LAHM(62.8,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAHM matched prefix=LA
62.85,LAB SHIPPING EVENT,"^LAHM(62.85,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAHM matched prefix=LA
62.9,LAB SHIPPING CONFIGURATION,"^LAHM(62.9,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAHM matched prefix=LA
62.91,LAB SHIPPING CONTAINER,"^LAHM(62.91,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAHM matched prefix=LA
62.92,LAB SHIPPING METHOD,"^LAHM(62.92,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAHM matched prefix=LA
62.93,LAB SHIPPING CONDITIONS,"^LAHM(62.93,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAHM matched prefix=LA
64.036,LAB DSS LAR EXTRACT,"^LAR(64.036,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAR matched prefix=LA
64.061,LAB ELECTRONIC CODES,"^LAB(64.061,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAB matched prefix=LA
64.062,LAB ELECTRONIC SUBTYPES,"^LAB(64.062,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAB matched prefix=LA
64.81,LAB NLT/CPT CODES,"^LAB(64.81,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LAB matched prefix=LA
64.9178,LSRP AUDIT CONFIG,"^LABAUD(64.9178,",AUTOMATED LAB INSTRUMENTS,LA,prefix,med,ns=LABAUD matched prefix=LA
